condition,repeat,fold,rule,threshold,n_outer_train,n_outer_test,inner_seed,model_seed,inner_oof_mean,inner_oof_sd,train_ids_sha256,test_ids_sha256
full_transcript,2,4,max_youden_j,0.458013695750635,114,28,20261828,20260626,0.4620244984692481,0.0461356395760764,60d4a4f7258ba0d0e6381545dd3aa2b6cb37179f5a3a12407c9031b552accf64,4a9111312b2ff783e4670aec05b2de80f7b216f435aa24fe73bfe18843201db2
full_transcript,2,4,sensitivity_at_spec80,0.5004478154878468,114,28,20261828,20260626,0.4620244984692481,0.0461356395760764,60d4a4f7258ba0d0e6381545dd3aa2b6cb37179f5a3a12407c9031b552accf64,4a9111312b2ff783e4670aec05b2de80f7b216f435aa24fe73bfe18843201db2
full_transcript,2,5,max_macro_f1,0.4991823817073498,114,28,20261829,20260626,0.457398497436182,0.0455200269964386,806d6f0c65de9d785617d112c76ee68ed2ab2e167a27e7d990500f8205f4f185,b02f5cd0a9a1d7aadfa4438bab72f69a297056383552949e9cd24334b7e3c3ea
full_transcript,2,5,max_youden_j,0.450146367626057,114,28,20261829,20260626,0.457398497436182,0.0455200269964386,806d6f0c65de9d785617d112c76ee68ed2ab2e167a27e7d990500f8205f4f185,b02f5cd0a9a1d7aadfa4438bab72f69a297056383552949e9cd24334b7e3c3ea
full_transcript,2,5,sensitivity_at_spec80,0.4851389915935975,114,28,20261829,20260626,0.457398497436182,0.0455200269964386,806d6f0c65de9d785617d112c76ee68ed2ab2e167a27e7d990500f8205f4f185,b02f5cd0a9a1d7aadfa4438bab72f69a297056383552949e9cd24334b7e3c3ea
full_transcript,3,1,max_macro_f1,0.4602927313862195,113,29,20261925,20260627,0.4623174696436783,0.0398341777833109,2eea3dd5e7f5614b03483db4b1fce8c9f45257cace13029b9d9f16dcca04327e,1f16fc714b8611747bef399987f1a60b24b476bf73e87fd932f5e23a6d230ca6
full_transcript,3,1,max_youden_j,0.4458666414766736,113,29,20261925,20260627,0.4623174696436783,0.0398341777833109,2eea3dd5e7f5614b03483db4b1fce8c9f45257cace13029b9d9f16dcca04327e,1f16fc714b8611747bef399987f1a60b24b476bf73e87fd932f5e23a6d230ca6
full_transcript,3,1,sensitivity_at_spec80,0.4985256859578701,113,29,20261925,20260627,0.4623174696436783,0.0398341777833109,2eea3dd5e7f5614b03483db4b1fce8c9f45257cace13029b9d9f16dcca04327e,1f16fc714b8611747bef399987f1a60b24b476bf73e87fd932f5e23a6d230ca6
full_transcript,3,2,max_macro_f1,0.4887386060689197,113,29,20261926,20260627,0.4571340905303019,0.0502083974518057,5c170937764175f5f31fb62d39ae06413022f4305aa9482cfe98fa93001c67e0,c5f49266352ec843cb801f3ba88c103f7659e83330bb024f28b7a8eb25e9f274
full_transcript,3,2,max_youden_j,0.4712490200704253,113,29,20261926,20260627,0.4571340905303019,0.0502083974518057,5c170937764175f5f31fb62d39ae06413022f4305aa9482cfe98fa93001c67e0,c5f49266352ec843cb801f3ba88c103f7659e83330bb024f28b7a8eb25e9f274
full_transcript,3,2,sensitivity_at_spec80,0.4887386060689197,113,29,20261926,20260627,0.4571340905303019,0.0502083974518057,5c170937764175f5f31fb62d39ae06413022f4305aa9482cfe98fa93001c67e0,c5f49266352ec843cb801f3ba88c103f7659e83330bb024f28b7a8eb25e9f274
full_transcript,3,3,max_macro_f1,0.4582059617515701,114,28,20261927,20260627,0.4608355892833114,0.0490219119660289,151f3b81d21b6df90b4094c82ac29565bb81f4e356bd1b5a8cbd94ed11cd6983,9486a7e21f505c2481cf5f97f4f297e7145bd1423a39282e04f732067a655bfc
full_transcript,3,3,max_youden_j,0.4504962060601849,114,28,20261927,20260627,0.4608355892833114,0.0490219119660289,151f3b81d21b6df90b4094c82ac29565bb81f4e356bd1b5a8cbd94ed11cd6983,9486a7e21f505c2481cf5f97f4f297e7145bd1423a39282e04f732067a655bfc
full_transcript,3,3,sensitivity_at_spec80,0.5020916194005449,114,28,20261927,20260627,0.4608355892833114,0.0490219119660289,151f3b81d21b6df90b4094c82ac29565bb81f4e356bd1b5a8cbd94ed11cd6983,9486a7e21f505c2481cf5f97f4f297e7145bd1423a39282e04f732067a655bfc
full_transcript,3,4,max_macro_f1,0.5045524870446922,114,28,20261928,20260627,0.4650248867160463,0.0447063348255927,aa81a7bca4153bf078228e2c8004f3f7c1cce137579ab6067dd67a4d7536e066,0d129a00b4a34ff11e762fb72f347f485c65acd726d6aeeb0c2edb4f3f437b03
full_transcript,3,4,max_youden_j,0.4664624667043252,114,28,20261928,20260627,0.4650248867160463,0.0447063348255927,aa81a7bca4153bf078228e2c8004f3f7c1cce137579ab6067dd67a4d7536e066,0d129a00b4a34ff11e762fb72f347f485c65acd726d6aeeb0c2edb4f3f437b03
full_transcript,3,4,sensitivity_at_spec80,0.5045524870446922,114,28,20261928,20260627,0.4650248867160463,0.0447063348255927,aa81a7bca4153bf078228e2c8004f3f7c1cce137579ab6067dd67a4d7536e066,0d129a00b4a34ff11e762fb72f347f485c65acd726d6aeeb0c2edb4f3f437b03
full_transcript,3,5,max_macro_f1,0.4869014976411639,114,28,20261929,20260627,0.4588822718710953,0.0415463213419764,9ccec4f70f31a45ac34db13d647deb0a60f71ce20e9357fcb57a2a17d9ac9350,440e9617346cae42399159e9fd361cb43b50262d938187e84d1cc4a872f4dca8
full_transcript,3,5,max_youden_j,0.430477680260713,114,28,20261929,20260627,0.4588822718710953,0.0415463213419764,9ccec4f70f31a45ac34db13d647deb0a60f71ce20e9357fcb57a2a17d9ac9350,440e9617346cae42399159e9fd361cb43b50262d938187e84d1cc4a872f4dca8
full_transcript,3,5,sensitivity_at_spec80,0.4869014976411639,114,28,20261929,20260627,0.4588822718710953,0.0415463213419764,9ccec4f70f31a45ac34db13d647deb0a60f71ce20e9357fcb57a2a17d9ac9350,440e9617346cae42399159e9fd361cb43b50262d938187e84d1cc4a872f4dca8
full_transcript,4,1,max_macro_f1,0.4686357591720069,113,29,20262025,20260628,0.4581234781556866,0.0420865178183488,43d4576df537443a3264e5c057a3cfbe98824c3a3152dc3892e41762d4412f24,05f50d44395f28de7854a38c9567b9edc015cf7a37d69ce602674798742deab9
full_transcript,4,1,max_youden_j,0.4686357591720069,113,29,20262025,20260628,0.4581234781556866,0.0420865178183488,43d4576df537443a3264e5c057a3cfbe98824c3a3152dc3892e41762d4412f24,05f50d44395f28de7854a38c9567b9edc015cf7a37d69ce602674798742deab9
full_transcript,4,1,sensitivity_at_spec80,0.4952628197005428,113,29,20262025,20260628,0.4581234781556866,0.0420865178183488,43d4576df537443a3264e5c057a3cfbe98824c3a3152dc3892e41762d4412f24,05f50d44395f28de7854a38c9567b9edc015cf7a37d69ce602674798742deab9
full_transcript,4,2,max_macro_f1,0.4642858465756528,113,29,20262026,20260628,0.4578142194483028,0.0485681293373111,4cf36b3a9510c9ae2de34fe040aedee932f46c25500790663ed966ae26395e45,09757f28c5fc6147e2c76be80cfbcc1cf6dedef37eb5d924f3d64560441fbcae
full_transcript,4,2,max_youden_j,0.4489913392069236,113,29,20262026,20260628,0.4578142194483028,0.0485681293373111,4cf36b3a9510c9ae2de34fe040aedee932f46c25500790663ed966ae26395e45,09757f28c5fc6147e2c76be80cfbcc1cf6dedef37eb5d924f3d64560441fbcae
full_transcript,4,2,sensitivity_at_spec80,0.4987315644532377,113,29,20262026,20260628,0.4578142194483028,0.0485681293373111,4cf36b3a9510c9ae2de34fe040aedee932f46c25500790663ed966ae26395e45,09757f28c5fc6147e2c76be80cfbcc1cf6dedef37eb5d924f3d64560441fbcae
full_transcript,4,3,max_macro_f1,0.4710460066174025,114,28,20262027,20260628,0.4607311110340097,0.0415087023279283,0e2954ba7aab83a697256619ec2e53b27b7df4e5dd7ebb6963a9e3d18d2452e1,bc28ca8b123dfffa1ad107301c242826fb3a5297311658619bbf86617677088b
full_transcript,4,3,max_youden_j,0.4382100116170254,114,28,20262027,20260628,0.4607311110340097,0.0415087023279283,0e2954ba7aab83a697256619ec2e53b27b7df4e5dd7ebb6963a9e3d18d2452e1,bc28ca8b123dfffa1ad107301c242826fb3a5297311658619bbf86617677088b
full_transcript,4,3,sensitivity_at_spec80,0.4933820043843636,114,28,20262027,20260628,0.4607311110340097,0.0415087023279283,0e2954ba7aab83a697256619ec2e53b27b7df4e5dd7ebb6963a9e3d18d2452e1,bc28ca8b123dfffa1ad107301c242826fb3a5297311658619bbf86617677088b
full_transcript,4,4,max_macro_f1,0.458410181477664,114,28,20262028,20260628,0.4589278012255309,0.0523182453645722,7aa19d0459bb0993e6cd955f8d1a6c5744c45421a0c99c077ec0da27d353d3cb,b0b8f2818b96349efeb9dd97c1f64014dc928ecd0454b9acfc268cb9128f6d8e
full_transcript,4,4,max_youden_j,0.458410181477664,114,28,20262028,20260628,0.4589278012255309,0.0523182453645722,7aa19d0459bb0993e6cd955f8d1a6c5744c45421a0c99c077ec0da27d353d3cb,b0b8f2818b96349efeb9dd97c1f64014dc928ecd0454b9acfc268cb9128f6d8e
full_transcript,4,4,sensitivity_at_spec80,0.5070514125979659,114,28,20262028,20260628,0.4589278012255309,0.0523182453645722,7aa19d0459bb0993e6cd955f8d1a6c5744c45421a0c99c077ec0da27d353d3cb,b0b8f2818b96349efeb9dd97c1f64014dc928ecd0454b9acfc268cb9128f6d8e
full_transcript,4,5,max_macro_f1,0.4867389441886727,114,28,20262029,20260628,0.4591837576271515,0.0398637298575261,762fe24b4af2d40ef2918bfe911c39b7ef42c429c383fde6aebd23542af3c045,ed527e63aa30daa6a6010d52d413e8842789ee62da4dca30cd9f3876e2a2e5dc
full_transcript,4,5,max_youden_j,0.4430666329533962,114,28,20262029,20260628,0.4591837576271515,0.0398637298575261,762fe24b4af2d40ef2918bfe911c39b7ef42c429c383fde6aebd23542af3c045,ed527e63aa30daa6a6010d52d413e8842789ee62da4dca30cd9f3876e2a2e5dc
full_transcript,4,5,sensitivity_at_spec80,0.4867389441886727,114,28,20262029,20260628,0.4591837576271515,0.0398637298575261,762fe24b4af2d40ef2918bfe911c39b7ef42c429c383fde6aebd23542af3c045,ed527e63aa30daa6a6010d52d413e8842789ee62da4dca30cd9f3876e2a2e5dc
full_transcript,5,1,max_macro_f1,0.4768057061687597,113,29,20262125,20260629,0.4625286891643928,0.0415111896179451,3d5d5a969d4418718f57bc7a8ec260d5db9bdb960986ece972ce17286b9daf33,6f9de77bd0ee0dba26707829b7c4c344eb6d6012960e32c0f2d4b797387cc340
full_transcript,5,1,max_youden_j,0.4502093798098241,113,29,20262125,20260629,0.4625286891643928,0.0415111896179451,3d5d5a969d4418718f57bc7a8ec260d5db9bdb960986ece972ce17286b9daf33,6f9de77bd0ee0dba26707829b7c4c344eb6d6012960e32c0f2d4b797387cc340
full_transcript,5,1,sensitivity_at_spec80,0.5033239215709092,113,29,20262125,20260629,0.4625286891643928,0.0415111896179451,3d5d5a969d4418718f57bc7a8ec260d5db9bdb960986ece972ce17286b9daf33,6f9de77bd0ee0dba26707829b7c4c344eb6d6012960e32c0f2d4b797387cc340
full_transcript,5,2,max_macro_f1,0.4831177017685218,113,29,20262126,20260629,0.4587227895698231,0.0448483199260993,b26985cba149a54a4479773554e71c9fe5328bb275a085ba27acd7c3562fb628,041ac17d888dc108fb8e5f61822fb393fcbd491b68bdd2afad6ba5ac65b04cc3
full_transcript,5,2,max_youden_j,0.4469401221720719,113,29,20262126,20260629,0.4587227895698231,0.0448483199260993,b26985cba149a54a4479773554e71c9fe5328bb275a085ba27acd7c3562fb628,041ac17d888dc108fb8e5f61822fb393fcbd491b68bdd2afad6ba5ac65b04cc3
full_transcript,5,2,sensitivity_at_spec80,0.4831177017685218,113,29,20262126,20260629,0.4587227895698231,0.0448483199260993,b26985cba149a54a4479773554e71c9fe5328bb275a085ba27acd7c3562fb628,041ac17d888dc108fb8e5f61822fb393fcbd491b68bdd2afad6ba5ac65b04cc3
full_transcript,5,3,max_macro_f1,0.4842910626100837,114,28,20262127,20260629,0.4641545629488576,0.0420779343897159,8c964f5394ce89a6842a905d768373abcaa21d4349f7005395a0177805a0a891,b9e937265572c8708f0c582b586c89bbe58d79d8d3634f7826983d6e9be1d985
full_transcript,5,3,max_youden_j,0.4842910626100837,114,28,20262127,20260629,0.4641545629488576,0.0420779343897159,8c964f5394ce89a6842a905d768373abcaa21d4349f7005395a0177805a0a891,b9e937265572c8708f0c582b586c89bbe58d79d8d3634f7826983d6e9be1d985
full_transcript,5,3,sensitivity_at_spec80,0.4842910626100837,114,28,20262127,20260629,0.4641545629488576,0.0420779343897159,8c964f5394ce89a6842a905d768373abcaa21d4349f7005395a0177805a0a891,b9e937265572c8708f0c582b586c89bbe58d79d8d3634f7826983d6e9be1d985
full_transcript,5,4,max_macro_f1,0.5131607680976131,114,28,20262128,20260629,0.4609845224390166,0.0494206875664494,8a15a79096d51e7c2c7bbf55e995f3de0ec10655f325409624b8612d4a91cb8b,9783bdd426cbd56d49c36badc909550c56cdabe1df574d6feeabb1a20ea9b930
full_transcript,5,4,max_youden_j,0.4495136851956547,114,28,20262128,20260629,0.4609845224390166,0.0494206875664494,8a15a79096d51e7c2c7bbf55e995f3de0ec10655f325409624b8612d4a91cb8b,9783bdd426cbd56d49c36badc909550c56cdabe1df574d6feeabb1a20ea9b930
full_transcript,5,4,sensitivity_at_spec80,0.4984305079234073,114,28,20262128,20260629,0.4609845224390166,0.0494206875664494,8a15a79096d51e7c2c7bbf55e995f3de0ec10655f325409624b8612d4a91cb8b,9783bdd426cbd56d49c36badc909550c56cdabe1df574d6feeabb1a20ea9b930
full_transcript,5,5,max_macro_f1,0.4980709131383618,114,28,20262129,20260629,0.4592665268926567,0.0439685768666911,f0d00d1b909453047f4a1b8bd30fff0f8987c1d77b10645f7a6dfbdc0935e2ba,c8ab65ceb92ef644d95edbc45dd4bcfaa20a4d03eb5e56a9261d3984b3b191c7
full_transcript,5,5,max_youden_j,0.4772448902071542,114,28,20262129,20260629,0.4592665268926567,0.0439685768666911,f0d00d1b909453047f4a1b8bd30fff0f8987c1d77b10645f7a6dfbdc0935e2ba,c8ab65ceb92ef644d95edbc45dd4bcfaa20a4d03eb5e56a9261d3984b3b191c7
full_transcript,5,5,sensitivity_at_spec80,0.4906023290550561,114,28,20262129,20260629,0.4592665268926567,0.0439685768666911,f0d00d1b909453047f4a1b8bd30fff0f8987c1d77b10645f7a6dfbdc0935e2ba,c8ab65ceb92ef644d95edbc45dd4bcfaa20a4d03eb5e56a9261d3984b3b191c7
full_transcript,6,1,max_macro_f1,0.5104525523164933,113,29,20262225,20260630,0.4575403267274791,0.0507596379326601,e82d92e639d7f96f78f189ea5919937db4f5b551eab8c23e157765097bd53df2,9acb911014f5d8971785b574ce360635e48c18f2efcffe74bc03c5206fef8831
full_transcript,6,1,max_youden_j,0.4294751247403432,113,29,20262225,20260630,0.4575403267274791,0.0507596379326601,e82d92e639d7f96f78f189ea5919937db4f5b551eab8c23e157765097bd53df2,9acb911014f5d8971785b574ce360635e48c18f2efcffe74bc03c5206fef8831
full_transcript,6,1,sensitivity_at_spec80,0.4966647540663823,113,29,20262225,20260630,0.4575403267274791,0.0507596379326601,e82d92e639d7f96f78f189ea5919937db4f5b551eab8c23e157765097bd53df2,9acb911014f5d8971785b574ce360635e48c18f2efcffe74bc03c5206fef8831
full_transcript,6,2,max_macro_f1,0.4518547267626627,113,29,20262226,20260630,0.4582485943920221,0.0457037028023253,ca74ca0a5cc8ea143406e41382c87cb8f154a1147c6f3130230e965bf3256cfe,026527e1d11290a131963041dbec519f41e35cf4fa75280a161947fb5221b94a
full_transcript,6,2,max_youden_j,0.4518547267626627,113,29,20262226,20260630,0.4582485943920221,0.0457037028023253,ca74ca0a5cc8ea143406e41382c87cb8f154a1147c6f3130230e965bf3256cfe,026527e1d11290a131963041dbec519f41e35cf4fa75280a161947fb5221b94a
full_transcript,6,2,sensitivity_at_spec80,0.4896241789682665,113,29,20262226,20260630,0.4582485943920221,0.0457037028023253,ca74ca0a5cc8ea143406e41382c87cb8f154a1147c6f3130230e965bf3256cfe,026527e1d11290a131963041dbec519f41e35cf4fa75280a161947fb5221b94a
full_transcript,6,3,max_macro_f1,0.4691057159170693,114,28,20262227,20260630,0.4610549570802182,0.0395295362844732,63f655d0d23cdff0afa014ccfd096eba0449dc81e7917b882ed0a92e2db503b6,a9175a7604d661c2708f06771d61bc40dc001844847e7ae5aee4f1d10f1f65ba
full_transcript,6,3,max_youden_j,0.4604407938547004,114,28,20262227,20260630,0.4610549570802182,0.0395295362844732,63f655d0d23cdff0afa014ccfd096eba0449dc81e7917b882ed0a92e2db503b6,a9175a7604d661c2708f06771d61bc40dc001844847e7ae5aee4f1d10f1f65ba
full_transcript,6,3,sensitivity_at_spec80,0.491300735247873,114,28,20262227,20260630,0.4610549570802182,0.0395295362844732,63f655d0d23cdff0afa014ccfd096eba0449dc81e7917b882ed0a92e2db503b6,a9175a7604d661c2708f06771d61bc40dc001844847e7ae5aee4f1d10f1f65ba
full_transcript,6,4,max_macro_f1,0.4588368437051423,114,28,20262228,20260630,0.457271941235817,0.0463082548085729,074b6ad01723802a6cbe54913e2a199d04b4442829b6b53ecfd71ef361fc155d,03579eae1588ac86d9e6cabbf54132342b01a45913d546459eb5d0b70da398ee
full_transcript,6,4,max_youden_j,0.4588368437051423,114,28,20262228,20260630,0.457271941235817,0.0463082548085729,074b6ad01723802a6cbe54913e2a199d04b4442829b6b53ecfd71ef361fc155d,03579eae1588ac86d9e6cabbf54132342b01a45913d546459eb5d0b70da398ee
full_transcript,6,4,sensitivity_at_spec80,0.4941592876299395,114,28,20262228,20260630,0.457271941235817,0.0463082548085729,074b6ad01723802a6cbe54913e2a199d04b4442829b6b53ecfd71ef361fc155d,03579eae1588ac86d9e6cabbf54132342b01a45913d546459eb5d0b70da398ee
full_transcript,6,5,max_macro_f1,0.4641532001037175,114,28,20262229,20260630,0.4598734624328784,0.044778029360312,d56b8a941d07ed2aadb9bf902bdac36965245619a7470e237272178f95571c6e,e1873497cd4f17928da0fdd081db1deb07750ac53dc401a3727de5448357386b
full_transcript,6,5,max_youden_j,0.4591347520198176,114,28,20262229,20260630,0.4598734624328784,0.044778029360312,d56b8a941d07ed2aadb9bf902bdac36965245619a7470e237272178f95571c6e,e1873497cd4f17928da0fdd081db1deb07750ac53dc401a3727de5448357386b
full_transcript,6,5,sensitivity_at_spec80,0.4931439258717365,114,28,20262229,20260630,0.4598734624328784,0.044778029360312,d56b8a941d07ed2aadb9bf902bdac36965245619a7470e237272178f95571c6e,e1873497cd4f17928da0fdd081db1deb07750ac53dc401a3727de5448357386b
full_transcript,7,1,max_macro_f1,0.4622893436747518,113,29,20262325,20260631,0.4607982789171522,0.0393020602267552,f3dabc890c5a95e9aeba56026c4d2e5ef280fa3aa9f486c6242ef3e665740b39,9d2670fe5e3eca8e8444707242eea29f1e3602ef28d14ab3b5e3c6b03ec01143
full_transcript,7,1,max_youden_j,0.4622893436747518,113,29,20262325,20260631,0.4607982789171522,0.0393020602267552,f3dabc890c5a95e9aeba56026c4d2e5ef280fa3aa9f486c6242ef3e665740b39,9d2670fe5e3eca8e8444707242eea29f1e3602ef28d14ab3b5e3c6b03ec01143
full_transcript,7,1,sensitivity_at_spec80,0.4825398323220518,113,29,20262325,20260631,0.4607982789171522,0.0393020602267552,f3dabc890c5a95e9aeba56026c4d2e5ef280fa3aa9f486c6242ef3e665740b39,9d2670fe5e3eca8e8444707242eea29f1e3602ef28d14ab3b5e3c6b03ec01143
full_transcript,7,2,max_macro_f1,0.4738414077460804,113,29,20262326,20260631,0.4585924381690747,0.0475842592426304,23d657f172880618b5c9663758d294ce590bc310ce2977d3ac1616f50e4679d3,da8a53285626f312b48617faf929cf9bee1bbbbdae34bc11ca57beba12a52659
full_transcript,7,2,max_youden_j,0.4419403940005559,113,29,20262326,20260631,0.4585924381690747,0.0475842592426304,23d657f172880618b5c9663758d294ce590bc310ce2977d3ac1616f50e4679d3,da8a53285626f312b48617faf929cf9bee1bbbbdae34bc11ca57beba12a52659
full_transcript,7,2,sensitivity_at_spec80,0.4962391593378408,113,29,20262326,20260631,0.4585924381690747,0.0475842592426304,23d657f172880618b5c9663758d294ce590bc310ce2977d3ac1616f50e4679d3,da8a53285626f312b48617faf929cf9bee1bbbbdae34bc11ca57beba12a52659
