repeat,condition,draw_id,seed,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
1,random,1,30360625,315,312,6,False,0.5187121805478944
1,random,1,30360625,316,307,4,False,12.89959230370325
1,random,1,30360625,317,416,85,False,17.546010999991143
1,random,1,30360625,318,319,12,False,5.375255271117293
1,random,1,30360625,319,446,108,False,20.26552196085695
1,random,1,30360625,320,317,10,False,10.282787726780409
1,random,1,30360625,321,454,113,False,28.9731230357662
1,random,1,30360625,322,304,2,False,5.259526819626224
1,random,1,30360625,324,347,34,False,2.199462925451243
1,random,1,30360625,325,315,8,False,5.488755784558097
1,random,1,30360625,326,327,19,False,2.213310869340914
1,random,1,30360625,327,389,67,False,14.68008752940322
1,random,1,30360625,328,472,123,False,13.511189927101798
1,random,1,30360625,330,328,20,False,1.167647740927448
1,random,1,30360625,331,313,7,False,2.335966564297993
1,random,1,30360625,333,458,117,False,79.25713028722288
1,random,1,30360625,335,409,80,False,12.290965991856462
1,random,1,30360625,336,428,95,False,14.88498855680564
1,random,1,30360625,338,419,88,False,7.460746845161105
1,random,1,30360625,339,413,82,False,18.13215692429222
1,random,1,30360625,340,430,97,False,18.441668220119034
1,random,1,30360625,341,345,32,False,10.928686611898236
1,random,1,30360625,343,471,122,False,24.113373344401833
1,random,1,30360625,344,351,37,False,14.509725933106836
1,random,1,30360625,345,310,5,False,6.442834901173221
1,random,1,30360625,346,477,128,False,11.826615554265754
1,random,1,30360625,347,381,61,False,10.672653625502166
1,random,1,30360625,348,392,70,False,18.201231597207975
1,random,1,30360625,350,374,55,False,9.761302622494513
1,random,1,30360625,351,338,26,False,9.336532917492258
1,random,1,30360625,352,343,30,False,31.912952530198524
1,random,1,30360625,353,386,65,False,15.704285443258762
1,random,1,30360625,355,468,121,False,8.302455121428762
1,random,1,30360625,356,464,120,False,12.829453930254962
1,random,1,30360625,357,483,132,False,25.819979422783245
1,random,1,30360625,358,455,114,False,16.526371110176058
1,random,1,30360625,360,485,134,False,20.80883014490538
1,random,1,30360625,362,479,130,False,32.84308634496679
1,random,1,30360625,363,326,18,False,12.733407279340316
1,random,1,30360625,364,406,79,False,6.377052056557023
1,random,1,30360625,366,331,22,False,18.593350020500246
1,random,1,30360625,367,400,74,False,8.365250248210788
1,random,1,30360625,368,457,116,False,3.51895543693695
1,random,1,30360625,369,482,131,False,0.497246665190619
1,random,1,30360625,370,456,115,False,6.234540839508658
1,random,1,30360625,371,439,102,False,9.78436308496759
1,random,1,30360625,372,414,83,False,5.576900510110046
1,random,1,30360625,374,488,137,False,5.0049627285725276
1,random,1,30360625,375,364,47,False,1.6390180111748138
1,random,1,30360625,376,367,49,False,3.400436468010175
1,random,1,30360625,377,478,129,False,7.86959563591099
1,random,1,30360625,379,487,136,False,9.69529779502288
1,random,1,30360625,380,451,112,False,79.78081981565794
1,random,1,30360625,381,429,96,False,3.828177676900573
1,random,1,30360625,382,437,101,False,0.43857174319863723
1,random,1,30360625,383,393,71,False,1.653538943060528
1,random,1,30360625,385,476,127,False,0.20920282855880779
1,random,1,30360625,386,382,62,False,0.3758878680822215
1,random,1,30360625,388,352,38,False,19.212587497262483
1,random,1,30360625,389,302,0,False,26.584098116553754
1,random,1,30360625,390,330,21,False,15.378858514763388
1,random,1,30360625,391,412,81,False,0.9739043062153725
1,random,1,30360625,392,350,36,False,12.757544328668615
1,random,1,30360625,393,335,24,False,11.865771589797333
1,random,1,30360625,395,444,106,False,1.5666950262044572
1,random,1,30360625,397,448,110,False,11.67371721380205
1,random,1,30360625,400,375,56,False,3.6104461649471355
1,random,1,30360625,401,390,68,False,11.067484872188198
1,random,1,30360625,402,395,72,False,2.473363317940224
1,random,1,30360625,403,434,99,False,0.6420186869567143
1,random,1,30360625,404,383,63,False,0.794193122708478
1,random,1,30360625,406,340,28,False,9.617139983531764
1,random,1,30360625,409,369,51,False,1.2372363723031512
1,random,1,30360625,412,320,13,False,33.89561193261407
1,random,1,30360625,413,370,52,False,6.911987313025474
1,random,1,30360625,414,427,94,False,3.7010985041906563
1,random,1,30360625,415,463,119,False,0.17400597117255995
1,random,1,30360625,416,325,17,False,23.351029986480942
1,random,1,30360625,417,336,25,False,11.988972300381864
1,random,1,30360625,418,391,69,False,13.711972182662874
1,random,1,30360625,419,401,75,False,2.3521852588050614
1,random,1,30360625,420,397,73,False,0.07519063923213581
1,random,1,30360625,422,475,126,False,1.40981387320392
1,random,1,30360625,423,418,87,False,5.445236448626084
1,random,1,30360625,425,447,109,False,4.943303246423178
1,random,1,30360625,426,492,141,False,8.743463826526954
1,random,1,30360625,427,344,31,False,13.678272608582311
1,random,1,30360625,428,376,57,False,0.9746940464766141
1,random,1,30360625,429,324,16,False,17.160915889586544
1,random,1,30360625,430,440,103,False,5.000870442073346
1,random,1,30360625,433,339,27,False,30.35078807210057
1,random,1,30360625,434,321,14,False,28.264877020120707
1,random,1,30360625,436,388,66,False,0.1339185205941761
1,random,1,30360625,437,417,86,False,1.9760006704706243
1,random,1,30360625,439,346,33,False,13.873042405928832
1,random,1,30360625,440,385,64,False,2.4274976210116814
1,random,1,30360625,441,355,40,False,31.46058151235624
1,random,1,30360625,443,360,44,False,20.53254822422481
1,random,1,30360625,444,403,77,False,0.3866859671866675
1,random,1,30360625,445,490,139,False,0.7928465907237509
1,random,1,30360625,446,362,45,False,20.89493764291341
1,random,1,30360625,447,348,35,False,22.319765261277563
1,random,1,30360625,448,404,78,False,4.676505267090977
1,random,1,30360625,449,377,58,False,28.072985628183453
1,random,1,30360625,451,433,98,False,78.90841386987675
1,random,1,30360625,454,420,89,False,1.8764326808613174
1,random,1,30360625,455,363,46,False,0.6539577880281644
1,random,1,30360625,456,449,111,False,3.6281518871842837
1,random,1,30360625,457,484,133,False,2.2759000261185904
1,random,1,30360625,458,368,50,False,49.60707618985019
1,random,1,30360625,459,425,92,False,4.348132641527714
1,random,1,30360625,463,356,41,False,12.501153955184828
1,random,1,30360625,464,402,76,False,5.002999976761307
1,random,1,30360625,468,423,91,False,2.1101123720204216
1,random,1,30360625,471,436,100,False,0.46149057167284535
1,random,1,30360625,472,305,3,False,21.1250595075536
1,random,1,30360625,473,459,118,False,5.06160529443862
1,random,1,30360625,474,341,29,False,14.043340130794308
1,random,1,30360625,475,357,42,False,13.06249159005788
1,random,1,30360625,476,426,93,False,5.040803263960788
1,random,1,30360625,477,322,15,False,13.94308536838072
1,random,1,30360625,478,445,107,False,5.392543753273713
1,random,1,30360625,479,379,59,False,1.1860015199853038
1,random,1,30360625,482,372,54,False,3.6176798161435446
1,random,1,30360625,483,443,105,False,1.1943487478123345
1,random,1,30360625,484,380,60,False,6.183339953585609
1,random,1,30360625,485,489,138,False,0.9952480618522684
1,random,1,30360625,486,353,39,False,15.066965962600593
1,random,1,30360625,487,441,104,False,17.664992319330754
1,random,1,30360625,488,358,43,False,13.595352088009896
1,random,1,30360625,489,371,53,False,2.2196446264528205
1,random,1,30360625,490,422,90,False,1.4939203430839827
1,random,1,30360625,491,486,135,False,5.312514329838823
1,random,1,30360625,492,415,84,False,0.5872152267198475
1,matched,1,40360625,302,303,1,False,0.5653343015770502
1,matched,1,40360625,303,302,0,False,0.5653343015770502
1,matched,1,40360625,304,335,24,False,0.014954384576411496
1,matched,1,40360625,305,331,22,False,2.0187287207626614
1,matched,1,40360625,307,347,34,False,0.8078791551349297
1,matched,1,40360625,310,340,28,False,0.5307364008051898
1,matched,1,40360625,312,356,41,False,0.006676687232520066
1,matched,1,40360625,313,318,11,False,0.5180266016902589
1,matched,1,40360625,315,310,5,False,0.10709092485464691
1,matched,1,40360625,316,343,30,False,0.3349693368887058
1,matched,1,40360625,317,322,15,False,0.308180159721187
1,matched,1,40360625,318,313,7,False,0.5180266016902589
1,matched,1,40360625,319,345,32,False,0.20732366157988666
1,matched,1,40360625,320,321,14,False,0.6090228564381212
1,matched,1,40360625,321,320,13,False,0.6090228564381212
1,matched,1,40360625,322,317,10,False,0.308180159721187
1,matched,1,40360625,324,330,21,False,0.084423159559054
1,matched,1,40360625,325,351,37,False,0.2813188567249581
1,matched,1,40360625,326,333,23,False,0.02670674893008033
1,matched,1,40360625,327,316,9,False,0.3110122801372606
1,matched,1,40360625,328,341,29,False,0.42570697575911703
1,matched,1,40360625,330,346,33,False,0.10210322411160677
1,matched,1,40360625,331,305,3,False,2.0187287207626614
1,matched,1,40360625,333,326,18,False,0.02670674893008033
1,matched,1,40360625,335,304,2,False,0.014954384576411496
1,matched,1,40360625,336,344,31,False,0.7496333031970571
1,matched,1,40360625,338,355,40,False,0.019900078822722735
1,matched,1,40360625,339,348,35,False,0.8321014033874692
1,matched,1,40360625,340,315,8,False,0.16558961136127667
1,matched,1,40360625,341,328,20,False,0.42570697575911703
1,matched,1,40360625,343,327,19,False,0.8956884523152425
1,matched,1,40360625,344,336,25,False,0.7496333031970571
1,matched,1,40360625,345,319,12,False,0.20732366157988666
1,matched,1,40360625,346,324,16,False,0.19357082696501343
1,matched,1,40360625,347,307,4,False,0.8078791551349297
1,matched,1,40360625,348,339,27,False,0.8321014033874692
1,matched,1,40360625,350,353,39,False,0.17989408156350054
1,matched,1,40360625,351,325,17,False,0.2813188567249581
1,matched,1,40360625,352,357,42,False,0.07036835269777668
1,matched,1,40360625,353,350,36,False,0.17989408156350054
1,matched,1,40360625,355,338,26,False,0.019900078822722735
1,matched,1,40360625,356,312,6,False,0.006676687232520066
1,matched,1,40360625,357,360,44,False,0.03572630041091843
1,matched,1,40360625,358,362,45,False,0.5533822071484651
1,matched,1,40360625,360,352,38,False,0.015943523425673782
1,matched,1,40360625,362,358,43,False,0.5533822071484651
1,matched,1,40360625,363,369,51,False,0.05873585642847886
1,matched,1,40360625,364,483,132,False,0.06430901046913984
1,matched,1,40360625,366,368,50,False,0.6215722131994695
1,matched,1,40360625,367,448,110,False,0.8687510272707033
1,matched,1,40360625,368,444,106,False,0.09989100922604835
1,matched,1,40360625,369,363,46,False,0.05873585642847886
1,matched,1,40360625,370,409,80,False,0.05355098909161954
1,matched,1,40360625,371,440,103,False,0.4396216637846223
1,matched,1,40360625,372,380,60,False,0.6396713545757351
1,matched,1,40360625,374,425,92,False,0.05197724808118809
1,matched,1,40360625,375,413,82,False,0.1147561932026252
1,matched,1,40360625,376,484,133,False,0.08023962902176818
1,matched,1,40360625,377,441,104,False,2.060629609160137
1,matched,1,40360625,379,454,113,False,1.3402939612443283
1,matched,1,40360625,380,372,54,False,0.6396713545757351
1,matched,1,40360625,381,457,116,False,0.04425509428818859
1,matched,1,40360625,382,412,81,False,0.0494314578356377
1,matched,1,40360625,383,464,120,False,0.17907670595808173
1,matched,1,40360625,385,471,122,False,0.041852186650068464
1,matched,1,40360625,386,436,100,False,0.042357609542566926
1,matched,1,40360625,388,490,139,False,0.022700734326688624
1,matched,1,40360625,389,459,118,False,0.6197714730131817
1,matched,1,40360625,390,400,74,False,0.41357893733038625
1,matched,1,40360625,391,472,123,False,0.018076761503841927
1,matched,1,40360625,392,381,61,False,0.02742162485079889
1,matched,1,40360625,393,488,137,False,0.008957699664570508
1,matched,1,40360625,395,486,135,False,0.0064373940464941245
1,matched,1,40360625,397,420,89,False,0.07519063923213581
1,matched,1,40360625,400,390,68,False,0.41357893733038625
1,matched,1,40360625,401,437,101,False,0.031083562276542066
1,matched,1,40360625,402,417,86,False,0.06161646760819144
1,matched,1,40360625,403,487,136,False,0.09200489824848235
1,matched,1,40360625,404,415,84,False,0.028682022991245476
1,matched,1,40360625,406,475,126,False,0.048757662567782384
1,matched,1,40360625,409,370,52,False,0.05355098909161954
1,matched,1,40360625,412,382,62,False,0.0494314578356377
1,matched,1,40360625,413,375,56,False,0.1147561932026252
1,matched,1,40360625,414,449,111,False,0.0206545178545507
1,matched,1,40360625,415,404,78,False,0.028682022991245476
1,matched,1,40360625,416,489,138,False,0.032697032046864104
1,matched,1,40360625,417,402,76,False,0.06161646760819144
1,matched,1,40360625,418,430,97,False,0.5821114673388421
1,matched,1,40360625,419,455,114,False,0.038472628915089145
1,matched,1,40360625,420,397,73,False,0.07519063923213581
1,matched,1,40360625,422,482,131,False,0.0544452109510402
1,matched,1,40360625,423,473,124,False,0.19989894222908713
1,matched,1,40360625,425,374,55,False,0.05197724808118809
1,matched,1,40360625,426,376,57,False,0.12557313730122815
1,matched,1,40360625,427,463,119,False,0.009617125564078663
1,matched,1,40360625,428,491,140,False,0.3985388675868943
1,matched,1,40360625,429,479,130,False,0.36383669972075555
1,matched,1,40360625,430,418,87,False,0.5821114673388421
1,matched,1,40360625,433,474,125,False,0.036242939845474616
1,matched,1,40360625,434,476,127,False,0.06121483092183096
1,matched,1,40360625,436,386,65,False,0.042357609542566926
1,matched,1,40360625,437,401,75,False,0.031083562276542066
1,matched,1,40360625,439,446,108,False,0.006559289252563841
1,matched,1,40360625,440,478,129,False,0.07010943800593666
1,matched,1,40360625,441,377,58,False,2.060629609160137
1,matched,1,40360625,443,485,134,False,0.09579909368534582
1,matched,1,40360625,444,366,48,False,0.5495051484583537
1,matched,1,40360625,445,492,141,False,0.14940301468318049
1,matched,1,40360625,446,439,102,False,0.006559289252563841
1,matched,1,40360625,447,468,121,False,0.009367469573002166
1,matched,1,40360625,448,367,49,False,0.8687510272707033
1,matched,1,40360625,449,414,83,False,0.0206545178545507
1,matched,1,40360625,451,458,117,False,0.0
1,matched,1,40360625,454,379,59,False,1.3402939612443283
1,matched,1,40360625,455,419,88,False,0.038472628915089145
1,matched,1,40360625,456,388,66,False,0.08486423934366599
1,matched,1,40360625,457,392,70,False,0.0024434976281665225
1,matched,1,40360625,458,451,112,False,0.0
1,matched,1,40360625,459,389,67,False,0.6197714730131817
1,matched,1,40360625,463,427,94,False,0.009617125564078663
1,matched,1,40360625,464,383,63,False,0.17907670595808173
1,matched,1,40360625,468,447,109,False,0.009367469573002166
1,matched,1,40360625,471,385,64,False,0.041852186650068464
1,matched,1,40360625,472,391,69,False,0.018076761503841927
1,matched,1,40360625,473,423,91,False,0.19989894222908713
1,matched,1,40360625,474,433,98,False,0.036242939845474616
1,matched,1,40360625,475,406,79,False,0.048757662567782384
1,matched,1,40360625,476,477,128,False,0.01547515066974222
1,matched,1,40360625,477,434,99,False,0.025478316894792137
1,matched,1,40360625,478,371,53,False,0.223358516671239
1,matched,1,40360625,479,429,96,False,0.36383669972075555
1,matched,1,40360625,482,422,90,False,0.0544452109510402
1,matched,1,40360625,483,364,47,False,0.06430901046913984
1,matched,1,40360625,484,426,93,False,0.12297992662091181
1,matched,1,40360625,485,443,105,False,0.09579909368534582
1,matched,1,40360625,486,395,72,False,0.0064373940464941245
1,matched,1,40360625,487,403,77,False,0.09200489824848235
1,matched,1,40360625,488,393,71,False,0.008957699664570508
1,matched,1,40360625,489,416,85,False,0.032697032046864104
1,matched,1,40360625,490,456,115,False,0.05084935328327017
1,matched,1,40360625,491,428,95,False,0.3985388675868943
1,matched,1,40360625,492,445,107,False,0.14940301468318049
1,random,2,30360626,302,318,11,False,3.8341416991766972
1,random,2,30360626,303,302,0,False,0.5653343015770502
1,random,2,30360626,304,347,34,False,0.3654717481256085
1,random,2,30360626,305,429,96,False,18.412302078579902
1,random,2,30360626,307,420,89,False,18.11586815716644
1,random,2,30360626,310,345,32,False,6.442834901173221
1,random,2,30360626,312,379,59,False,21.677070737794182
1,random,2,30360626,313,351,37,False,5.157644724279603
1,random,2,30360626,315,414,83,False,10.839755355363245
1,random,2,30360626,316,388,66,False,21.21494645577665
1,random,2,30360626,317,338,26,False,5.558984642855716
1,random,2,30360626,318,423,91,False,14.582127175238156
1,random,2,30360626,319,456,115,False,20.38417672423035
1,random,2,30360626,320,489,138,False,32.7862208458244
1,random,2,30360626,321,341,29,False,11.728325092813964
1,random,2,30360626,322,304,2,False,5.259526819626224
1,random,2,30360626,324,487,136,False,12.762075142190358
1,random,2,30360626,325,468,121,False,16.82483086283079
1,random,2,30360626,326,393,71,False,12.744149218084514
1,random,2,30360626,327,417,86,False,14.783151924030419
1,random,2,30360626,328,356,41,False,1.4156899273081927
1,random,2,30360626,330,490,139,False,13.035341302827483
1,random,2,30360626,331,353,39,False,2.582452359303089
1,random,2,30360626,333,316,9,False,3.7712477468122443
1,random,2,30360626,335,413,82,False,14.093654753496315
1,random,2,30360626,336,419,88,False,12.142314901631575
1,random,2,30360626,338,463,119,False,12.01814010073414
1,random,2,30360626,339,409,80,False,34.990034365596024
1,random,2,30360626,340,312,6,False,0.8575833823103572
1,random,2,30360626,341,451,112,False,82.35021600375887
1,random,2,30360626,343,315,8,False,8.685276149024858
1,random,2,30360626,344,477,128,False,13.618251037098666
1,random,2,30360626,345,328,20,False,8.143946870889472
1,random,2,30360626,346,395,72,False,13.299706963640688
1,random,2,30360626,347,386,65,False,9.987837507809958
1,random,2,30360626,348,382,62,False,24.34277291994622
1,random,2,30360626,350,360,44,False,12.801133598405148
1,random,2,30360626,351,343,30,False,3.0920150037795366
1,random,2,30360626,352,313,7,False,6.3700195881187565
1,random,2,30360626,353,476,127,False,13.96682126737137
1,random,2,30360626,355,446,108,False,7.828407801640154
1,random,2,30360626,356,367,49,False,7.822127850989229
1,random,2,30360626,357,459,118,False,41.584844691583726
1,random,2,30360626,358,402,76,False,9.503422213672057
1,random,2,30360626,360,433,98,False,23.632307655239394
1,random,2,30360626,362,372,54,False,35.42887967096695
1,random,2,30360626,363,449,111,False,0.6482010842253353
1,random,2,30360626,364,362,45,False,20.164699045321914
1,random,2,30360626,366,320,13,False,49.72268725795644
1,random,2,30360626,367,327,19,False,15.236436602516529
1,random,2,30360626,368,369,51,False,0.5462933546931327
1,random,2,30360626,369,436,100,False,1.5323787108822353
1,random,2,30360626,370,447,109,False,2.3460263495485627
1,random,2,30360626,371,368,50,False,8.87515484201688
1,random,2,30360626,372,352,38,False,27.10799709472247
1,random,2,30360626,374,383,63,False,9.612111341443265
1,random,2,30360626,375,390,68,False,4.715577639457987
1,random,2,30360626,376,418,87,False,0.549369641478466
1,random,2,30360626,377,346,33,False,26.755314362417533
1,random,2,30360626,379,425,92,False,11.219704220904672
1,random,2,30360626,380,478,129,False,2.68887665086772
1,random,2,30360626,381,483,132,False,1.219632633428021
1,random,2,30360626,382,370,52,False,8.095063485098615
1,random,2,30360626,383,444,106,False,0.3912044423985309
1,random,2,30360626,385,364,47,False,3.2310685495506037
1,random,2,30360626,386,397,73,False,1.230155940915249
1,random,2,30360626,388,326,18,False,12.792620761722663
1,random,2,30360626,389,455,114,False,14.359593505949478
1,random,2,30360626,390,474,125,False,10.973351958949484
1,random,2,30360626,391,412,81,False,0.9739043062153725
1,random,2,30360626,392,400,74,False,5.252010646630105
1,random,2,30360626,393,330,21,False,10.875986118306571
1,random,2,30360626,395,335,24,False,11.971494669322011
1,random,2,30360626,397,472,123,False,1.9551472856360048
1,random,2,30360626,400,344,31,False,25.745248567406264
1,random,2,30360626,401,484,133,False,5.033742448068731
1,random,2,30360626,402,307,4,False,10.345036027586154
1,random,2,30360626,403,422,90,False,1.6878714452633061
1,random,2,30360626,404,319,12,False,18.375951873049903
1,random,2,30360626,406,428,95,False,8.025818122303333
1,random,2,30360626,409,385,64,False,3.740873586909517
1,random,2,30360626,412,464,120,False,1.3143507476787766
1,random,2,30360626,413,448,110,False,2.7392146795135495
1,random,2,30360626,414,322,15,False,18.128862648098192
1,random,2,30360626,415,445,107,False,0.6181066607980555
1,random,2,30360626,416,303,1,False,16.59965043805667
1,random,2,30360626,417,374,55,False,2.4027394401032836
1,random,2,30360626,418,350,36,False,10.928506843898566
1,random,2,30360626,419,430,97,False,20.947052075150662
1,random,2,30360626,420,366,48,False,7.618931771737895
1,random,2,30360626,422,486,135,False,1.0508642038284597
1,random,2,30360626,423,488,137,False,2.888299887020334
1,random,2,30360626,425,441,104,False,6.782796237016002
1,random,2,30360626,426,331,22,False,12.512730859208432
1,random,2,30360626,427,305,3,False,18.461097993888384
1,random,2,30360626,428,336,25,False,14.88498855680564
1,random,2,30360626,429,479,130,False,0.36383669972075555
1,random,2,30360626,430,439,102,False,21.112048793177006
1,random,2,30360626,433,485,134,False,0.975942993549069
1,random,2,30360626,434,377,58,False,17.50070688574598
1,random,2,30360626,436,321,14,False,27.944830365730795
1,random,2,30360626,437,333,23,False,12.276779596893995
1,random,2,30360626,439,471,122,False,1.404353603334474
1,random,2,30360626,440,482,131,False,2.3325790477000306
1,random,2,30360626,441,415,84,False,11.012760301711259
1,random,2,30360626,443,375,56,False,1.4214379665134818
1,random,2,30360626,444,380,60,False,2.689327480414547
1,random,2,30360626,445,371,53,False,6.180104502473112
1,random,2,30360626,446,416,85,False,5.783452844427726
1,random,2,30360626,447,317,10,False,12.85632851962423
1,random,2,30360626,448,404,78,False,4.676505267090977
1,random,2,30360626,449,339,27,False,35.07954199045835
1,random,2,30360626,451,324,16,False,74.47367142074228
1,random,2,30360626,454,427,94,False,6.048995876000642
1,random,2,30360626,455,403,77,False,0.8899001526100399
1,random,2,30360626,456,443,105,False,0.6589521435780202
1,random,2,30360626,457,348,35,False,18.083071349147477
