participant_id,label,repeat,outer_fold,representation,participant_logit,interviewer_logit,participant_probability,interviewer_probability,source_model_C,participant_source_model_C,interviewer_source_model_C,source_score_scope
454,0,1,1,tfidf,-0.18860776850434594,-0.6465184665506347,0.4529873400003215,0.3437745212411453,participant=1;interviewer=1,1.0,1.0,outer_test
473,0,1,1,tfidf,-0.22122243156603816,-0.6730468937290233,0.4449188454859319,0.33781492640390964,participant=1;interviewer=1,1.0,1.0,outer_test
476,0,1,1,tfidf,-0.1332287445305426,-0.7571731567280353,0.46674199317384085,0.3192603188713796,participant=1;interviewer=1,1.0,1.0,outer_test
484,0,1,1,tfidf,-0.2026953253103045,0.07099082344671064,0.44949895500526854,0.5177402560277932,participant=1;interviewer=1,1.0,1.0,outer_test
487,0,1,1,tfidf,-0.23647360687750463,-0.49836467990088756,0.44115555701459197,0.3779250519830683,participant=1;interviewer=1,1.0,1.0,outer_test
490,0,1,1,tfidf,-0.17509717563855903,-0.4997918674030498,0.4563372040105083,0.37758958197757064,participant=1;interviewer=1,1.0,1.0,outer_test
303,0,1,2,tfidf,-0.21141102242316537,-0.05947879600921148,0.44734322134997645,0.4851346831922561,participant=1;interviewer=1,1.0,1.0,outer_test
304,0,1,2,tfidf,-0.11076927205350678,-0.14339331586550294,0.47233596229429403,0.464212970041178,participant=1;interviewer=1,1.0,1.0,outer_test
310,0,1,2,tfidf,-0.1604946625649043,-0.18105785517683134,0.45996224032722266,0.4548587869524045,participant=1;interviewer=1,1.0,1.0,outer_test
312,0,1,2,tfidf,-0.16337316725159082,-0.07363397773220194,0.4592473113508744,0.4815998185738431,participant=1;interviewer=1,1.0,1.0,outer_test
316,0,1,2,tfidf,-0.12474094840214242,0.4958109538235306,0.4688551377241801,0.6214743859752488,participant=1;interviewer=1,1.0,1.0,outer_test
324,0,1,2,tfidf,-0.21838903309207117,0.3946167486007911,0.44561870751869365,0.5973935917544897,participant=1;interviewer=1,1.0,1.0,outer_test
328,0,1,2,tfidf,-0.12089124547213986,-0.040327482966321215,0.46981394301056484,0.48991949538672025,participant=1;interviewer=1,1.0,1.0,outer_test
339,1,1,2,tfidf,-0.052236453740952704,0.678980302242895,0.48694385523072,0.663511073444804,participant=1;interviewer=1,1.0,1.0,outer_test
353,1,1,2,tfidf,-0.04407819021390161,0.4545021132787713,0.48898223624445886,0.6117091169928289,participant=1;interviewer=1,1.0,1.0,outer_test
355,1,1,2,tfidf,-0.1826704167664847,0.298069787857245,0.45445896170980676,0.5739705927458593,participant=1;interviewer=1,1.0,1.0,outer_test
366,0,1,2,tfidf,-0.2257567150361202,-0.6752103865695549,0.4437993128586794,0.3373311316509704,participant=1;interviewer=1,1.0,1.0,outer_test
375,0,1,2,tfidf,-0.14958835898159253,-0.8677122997491687,0.462672489779834,0.2957305477022493,participant=1;interviewer=1,1.0,1.0,outer_test
376,1,1,2,tfidf,-0.044579274619149484,0.2706636828277489,0.48885702666422376,0.567255830871274,participant=1;interviewer=1,1.0,1.0,outer_test
379,0,1,2,tfidf,-0.2286982164639498,-0.6051891427429491,0.4430733488204355,0.3531573989939056,participant=1;interviewer=1,1.0,1.0,outer_test
381,1,1,2,tfidf,-0.13965640733969015,-0.01713030805009233,0.46514253450242915,0.4957175277103472,participant=1;interviewer=1,1.0,1.0,outer_test
382,0,1,2,tfidf,-0.31111254155705614,-0.7173170968640924,0.42284320334848324,0.32798404985528945,participant=1;interviewer=1,1.0,1.0,outer_test
386,1,1,2,tfidf,-0.18209197899227414,-0.4397938512671383,0.4546023752553115,0.3917900914660043,participant=1;interviewer=1,1.0,1.0,outer_test
390,0,1,2,tfidf,-0.20183025517520248,0.4590912606498587,0.44971302564137,0.6127985757787582,participant=1;interviewer=1,1.0,1.0,outer_test
392,0,1,2,tfidf,-0.2651565670706306,-0.6892278006229304,0.4340965349526198,0.33420487485404377,participant=1;interviewer=1,1.0,1.0,outer_test
401,0,1,2,tfidf,-0.19046483566255745,-0.6273176669642055,0.45252721798589746,0.34811899719116124,participant=1;interviewer=1,1.0,1.0,outer_test
412,1,1,2,tfidf,-0.3436951858655223,-0.6768288181914053,0.4149121524171789,0.3369694446245112,participant=1;interviewer=1,1.0,1.0,outer_test
422,1,1,2,tfidf,-0.13806870955740597,-0.4416647477770037,0.46553755160558086,0.39134436475194806,participant=1;interviewer=1,1.0,1.0,outer_test
427,0,1,2,tfidf,-0.13744101816244486,-0.8455677472277129,0.46569373234347955,0.3003634494345638,participant=1;interviewer=1,1.0,1.0,outer_test
440,1,1,2,tfidf,-0.126484782547387,0.2352258333258551,0.46842089440569334,0.558536797674831,participant=1;interviewer=1,1.0,1.0,outer_test
443,0,1,2,tfidf,-0.20897853400319055,-0.6255068725325924,0.4479446755478362,0.34853003761881857,participant=1;interviewer=1,1.0,1.0,outer_test
457,0,1,2,tfidf,-0.16269860488053228,-0.7796409834236101,0.45941483624178875,0.31439726751133557,participant=1;interviewer=1,1.0,1.0,outer_test
479,0,1,2,tfidf,-0.23062512388016573,-0.6755226357134596,0.44259791868476667,0.3372613353855226,participant=1;interviewer=1,1.0,1.0,outer_test
482,0,1,2,tfidf,-0.1926973069664265,-0.6927938399912903,0.4519741902429086,0.33341185808321405,participant=1;interviewer=1,1.0,1.0,outer_test
486,0,1,2,tfidf,-0.24140418222572307,-0.8656459530272318,0.43994034116624964,0.29616109555792364,participant=1;interviewer=1,1.0,1.0,outer_test
305,0,1,3,tfidf,-0.11182130787631196,0.21591952103918835,0.4720737661155618,0.5537711359867108,participant=1;interviewer=1,1.0,1.0,outer_test
307,0,1,3,tfidf,-0.11889129818685208,-0.3053960795741474,0.47031213739404654,0.42423889955747224,participant=1;interviewer=1,1.0,1.0,outer_test
313,0,1,3,tfidf,-0.1616004802425855,0.07871423904770478,0.459687570746926,0.5196684054695011,participant=1;interviewer=1,1.0,1.0,outer_test
315,0,1,3,tfidf,-0.10202469238779116,-0.4202867179589273,0.47451592845785756,0.396448143082023,participant=1;interviewer=1,1.0,1.0,outer_test
317,0,1,3,tfidf,-0.13588258764589872,0.5428573247122302,0.46608152647908546,0.6324768535883465,participant=1;interviewer=1,1.0,1.0,outer_test
320,1,1,3,tfidf,-0.0626562850549307,0.8391951036692248,0.4843410512393209,0.6982956684572192,participant=1;interviewer=1,1.0,1.0,outer_test
338,1,1,3,tfidf,-0.04924034357061727,0.5515936605574887,0.48769240076901366,0.6345052533411456,participant=1;interviewer=1,1.0,1.0,outer_test
344,1,1,3,tfidf,-0.1515687524518789,0.28425383537812343,0.46218018733313,0.5705887983494518,participant=1;interviewer=1,1.0,1.0,outer_test
352,1,1,3,tfidf,-0.00717088589769127,-0.21155043302602478,0.4982072862075889,0.44730875550117266,participant=1;interviewer=1,1.0,1.0,outer_test
356,1,1,3,tfidf,-0.03798807492667561,0.5012796244081582,0.49050412319430725,0.6227600005314982,participant=1;interviewer=1,1.0,1.0,outer_test
367,1,1,3,tfidf,0.052413759744030924,0.6244235035244244,0.5131004409432925,0.6512239356778686,participant=1;interviewer=1,1.0,1.0,outer_test
371,0,1,3,tfidf,-0.17748025368924186,-0.35897006036123,0.4557460394841041,0.4112089081289202,participant=1;interviewer=1,1.0,1.0,outer_test
380,1,1,3,tfidf,-0.15290568434293403,-0.4613726267864364,0.4618478834767757,0.38666024918970665,participant=1;interviewer=1,1.0,1.0,outer_test
383,0,1,3,tfidf,-0.18590332557742764,-0.4995768493028707,0.4536575582038888,0.37764011593453406,participant=1;interviewer=1,1.0,1.0,outer_test
393,0,1,3,tfidf,-0.24683185425619653,-0.548674928750991,0.4386034407446574,0.36617189025327457,participant=1;interviewer=1,1.0,1.0,outer_test
395,0,1,3,tfidf,-0.16327901486091184,-0.1850492584463646,0.45927069317168095,0.45386924913913534,participant=1;interviewer=1,1.0,1.0,outer_test
397,0,1,3,tfidf,-0.11695638965116044,-0.5467771325229672,0.4707941866993162,0.36661246161354805,participant=1;interviewer=1,1.0,1.0,outer_test
425,0,1,3,tfidf,-0.0855962295925775,0.3739369654898017,0.4786139984350164,0.5924099444504327,participant=1;interviewer=1,1.0,1.0,outer_test
430,0,1,3,tfidf,-0.10410840365632977,0.02686477499655429,0.47399638165846814,0.5067157898461724,participant=1;interviewer=1,1.0,1.0,outer_test
436,0,1,3,tfidf,-0.23038213802301774,-0.7352200754801274,0.44265786534674684,0.32405026470231213,participant=1;interviewer=1,1.0,1.0,outer_test
439,0,1,3,tfidf,-0.12254795700062097,-0.30106388568503345,0.4694012954514537,0.4252974281104018,participant=1;interviewer=1,1.0,1.0,outer_test
446,0,1,3,tfidf,-0.08219623002043401,-0.33886272860743694,0.4794625041801264,0.4160857603065339,participant=1;interviewer=1,1.0,1.0,outer_test
447,0,1,3,tfidf,-0.15969382205589516,-0.6311612402005569,0.4601611730572799,0.3472472767644284,participant=1;interviewer=1,1.0,1.0,outer_test
459,1,1,3,tfidf,-0.10281460084623648,0.10093028341543828,0.4743189683148039,0.5252111724658055,participant=1;interviewer=1,1.0,1.0,outer_test
474,0,1,3,tfidf,-0.1181167766488383,-0.7708908428382037,0.47050508956620746,0.3162864305812221,participant=1;interviewer=1,1.0,1.0,outer_test
475,0,1,3,tfidf,-0.2580568067564451,-0.7845665446857457,0.43584144799171753,0.31333652664518374,participant=1;interviewer=1,1.0,1.0,outer_test
489,0,1,3,tfidf,-0.31781861132057976,-0.6323107624981888,0.42120746078363247,0.3469867642200047,participant=1;interviewer=1,1.0,1.0,outer_test
491,0,1,3,tfidf,-0.21255257378998782,-0.07275805921783857,0.44706101572337126,0.4818185051562163,participant=1;interviewer=1,1.0,1.0,outer_test
318,0,1,4,tfidf,-0.2361166243611616,-0.3460905048930942,0.44124356837944456,0.41433078339891904,participant=1;interviewer=1,1.0,1.0,outer_test
322,0,1,4,tfidf,-0.15712759101194376,0.4747155509686242,0.4607987227009274,0.6164992550564422,participant=1;interviewer=1,1.0,1.0,outer_test
326,0,1,4,tfidf,-0.3672180518278082,-0.2582354245206282,0.4092134089686006,0.435797529301929,participant=1;interviewer=1,1.0,1.0,outer_test
327,0,1,4,tfidf,-0.045015790052937654,0.3891506796359692,0.4887479525383659,0.5960782260012844,participant=1;interviewer=1,1.0,1.0,outer_test
335,1,1,4,tfidf,-0.19201580651941114,-0.07914923089242676,0.4521429990071115,0.48022301577491716,participant=1;interviewer=1,1.0,1.0,outer_test
343,0,1,4,tfidf,-0.09386478215262921,0.5291772239170245,0.47655101856199455,0.6292911920731925,participant=1;interviewer=1,1.0,1.0,outer_test
347,1,1,4,tfidf,-0.13119077756860179,0.22940558397211386,0.4672492649358815,0.55710119369484,participant=1;interviewer=1,1.0,1.0,outer_test
351,1,1,4,tfidf,-0.05799080664389583,0.8331745859348387,0.4855063598739009,0.6970257606035036,participant=1;interviewer=1,1.0,1.0,outer_test
374,0,1,4,tfidf,-0.12097909460718144,0.35027259238276837,0.46979206083280545,0.586683680298906,participant=1;interviewer=1,1.0,1.0,outer_test
377,1,1,4,tfidf,-0.040800393661627354,0.20811625829740038,0.48980131633404117,0.5518420825248032,participant=1;interviewer=1,1.0,1.0,outer_test
389,1,1,4,tfidf,-0.2523816734550406,0.20443521116420155,0.43723737517567285,0.5509315411960674,participant=1;interviewer=1,1.0,1.0,outer_test
414,1,1,4,tfidf,-0.03485559576253375,-0.27100556567713463,0.4912869831709674,0.4326602468015628,participant=1;interviewer=1,1.0,1.0,outer_test
415,0,1,4,tfidf,-0.2190935576560612,-0.752725231480988,0.4454446665610051,0.3202277767152534,participant=1;interviewer=1,1.0,1.0,outer_test
419,0,1,4,tfidf,-0.15789176456600093,-0.641554699097783,0.4606088593454851,0.34489518214383125,participant=1;interviewer=1,1.0,1.0,outer_test
445,0,1,4,tfidf,-0.18079588052179224,-0.45966218624871924,0.4549237475506252,0.38706596573121005,participant=1;interviewer=1,1.0,1.0,outer_test
448,1,1,4,tfidf,-0.14026161065485396,-0.11575636906524031,0.4649919722024657,0.47109317869586503,participant=1;interviewer=1,1.0,1.0,outer_test
449,0,1,4,tfidf,-0.1100416646211434,-0.5731410436085246,0.4725173109574441,0.36051236179186413,participant=1;interviewer=1,1.0,1.0,outer_test
455,0,1,4,tfidf,-0.16445633676311125,-0.7034638444605144,0.45897832978072545,0.33104469683662396,participant=1;interviewer=1,1.0,1.0,outer_test
458,0,1,4,tfidf,-0.06134267448373237,-0.14129796076240503,0.4846691384827907,0.46473416416339686,participant=1;interviewer=1,1.0,1.0,outer_test
463,0,1,4,tfidf,-0.1847097302588223,-0.821189131942134,0.45395340997173667,0.3055112985042972,participant=1;interviewer=1,1.0,1.0,outer_test
464,0,1,4,tfidf,-0.15282176684249457,-0.8337113234195364,0.4618687407696801,0.30286090270663607,participant=1;interviewer=1,1.0,1.0,outer_test
471,0,1,4,tfidf,-0.09699308585807663,-0.861635663727115,0.47577072062374803,0.2969977219450836,participant=1;interviewer=1,1.0,1.0,outer_test
472,0,1,4,tfidf,-0.21921993783314644,-0.5987776852564959,0.4454134478753696,0.35462338988606723,participant=1;interviewer=1,1.0,1.0,outer_test
477,0,1,4,tfidf,-0.08802362071314414,-0.48262245092077427,0.47800829258998795,0.3816330631477172,participant=1;interviewer=1,1.0,1.0,outer_test
478,0,1,4,tfidf,-0.06780056144569623,0.1028342391543983,0.48305634985290125,0.5256859283080004,participant=1;interviewer=1,1.0,1.0,outer_test
483,1,1,4,tfidf,-0.16398146824941984,-0.10821818036555443,0.45909625010599253,0.47297182739877924,participant=1;interviewer=1,1.0,1.0,outer_test
488,0,1,4,tfidf,-0.1577684377072584,-0.6260831433412948,0.46063949984738745,0.34839920280785447,participant=1;interviewer=1,1.0,1.0,outer_test
492,0,1,4,tfidf,-0.1685100437768041,-0.5325598372322766,0.45797189325231646,0.36992004479188473,participant=1;interviewer=1,1.0,1.0,outer_test
302,0,1,5,tfidf,-0.28541014554654875,-0.2135217988787335,0.4291279089004736,0.44682143805087804,participant=1;interviewer=1,1.0,1.0,outer_test
321,1,1,5,tfidf,-0.15086196016486114,0.5415362834636385,0.4623558791419157,0.6321697239990437,participant=1;interviewer=1,1.0,1.0,outer_test
325,1,1,5,tfidf,-0.06321954695697429,0.2704476289080334,0.48420037512163105,0.5672027939076807,participant=1;interviewer=1,1.0,1.0,outer_test
330,1,1,5,tfidf,-0.2938717840472822,0.2077544766388804,0.4270562555629709,0.5517526077579393,participant=1;interviewer=1,1.0,1.0,outer_test
333,0,1,5,tfidf,-0.18292524385889286,0.18280162927725088,0.4543957841780927,0.545573569090516,participant=1;interviewer=1,1.0,1.0,outer_test
336,0,1,5,tfidf,-0.1866727909090785,-0.1522213149339816,0.45346685120139435,0.46201798410656775,participant=1;interviewer=1,1.0,1.0,outer_test
340,0,1,5,tfidf,-0.21200456363808404,-0.0532169633523252,0.4471964863698996,0.48669889812389105,participant=1;interviewer=1,1.0,1.0,outer_test
341,0,1,5,tfidf,-0.140970698256092,0.04387599236450876,0.4648155737192467,0.51096723872583,participant=1;interviewer=1,1.0,1.0,outer_test
348,1,1,5,tfidf,-0.22296511750071446,0.3246644346336065,0.444488502612803,0.5804605881048808,participant=1;interviewer=1,1.0,1.0,outer_test
350,1,1,5,tfidf,-0.05624456563925617,0.6595478683415626,0.48594256422910953,0.6591588160338242,participant=1;interviewer=1,1.0,1.0,outer_test
360,0,1,5,tfidf,-0.12473306130710825,0.14136242564500892,0.46885710184791957,0.53528187184716,participant=1;interviewer=1,1.0,1.0,outer_test
368,0,1,5,tfidf,-0.10030065920320853,-0.18245463691769112,0.47494583588317235,0.4545124596730916,participant=1;interviewer=1,1.0,1.0,outer_test
370,0,1,5,tfidf,-0.15734498296482669,-0.42067493272267786,0.46074470924816485,0.3963552559482406,participant=1;interviewer=1,1.0,1.0,outer_test
385,0,1,5,tfidf,-0.26539241970735916,-0.4136181715248177,0.4340385970651685,0.3980448696403632,participant=1;interviewer=1,1.0,1.0,outer_test
388,1,1,5,tfidf,-0.1977360649526376,-0.29184652443523174,0.45072642711952815,0.4275518675325537,participant=1;interviewer=1,1.0,1.0,outer_test
406,0,1,5,tfidf,-0.16001315678105688,-0.688547846903915,0.4600818472122439,0.3343561897523297,participant=1;interviewer=1,1.0,1.0,outer_test
409,1,1,5,tfidf,-0.16094954020269775,-0.2424247555064135,0.45984925215644645,0.4396888946541755,participant=1;interviewer=1,1.0,1.0,outer_test
417,0,1,5,tfidf,-0.09336553984306223,-0.2619257935703291,0.47667555608398043,0.4348903645477638,participant=1;interviewer=1,1.0,1.0,outer_test
418,1,1,5,tfidf,-0.08163338982929932,0.29562742332006153,0.4796029784483379,0.5733732577525519,participant=1;interviewer=1,1.0,1.0,outer_test
428,0,1,5,tfidf,-0.2630118748114983,-0.5742622866149637,0.43462346732296125,0.36025390729178364,participant=1;interviewer=1,1.0,1.0,outer_test
429,0,1,5,tfidf,-0.17344256336730723,-0.3098720876801796,0.4567477322246605,0.4231459611212788,participant=1;interviewer=1,1.0,1.0,outer_test
434,0,1,5,tfidf,-0.14117681907678958,-0.5525761303085714,0.4647642990521131,0.36526693385608244,participant=1;interviewer=1,1.0,1.0,outer_test
437,0,1,5,tfidf,-0.2701278253351929,-0.6267447712170022,0.43287571437028066,0.34824901697081606,participant=1;interviewer=1,1.0,1.0,outer_test
441,1,1,5,tfidf,-0.17801354419936044,0.036399678874018015,0.45561376438450957,0.5090989151168666,participant=1;interviewer=1,1.0,1.0,outer_test
444,0,1,5,tfidf,-0.14511052146385406,-0.36104583868423434,0.4637858942369006,0.4107064214837537,participant=1;interviewer=1,1.0,1.0,outer_test
456,0,1,5,tfidf,-0.23445652496966687,-0.7628888757634836,0.4416529018688823,0.31801938887800096,participant=1;interviewer=1,1.0,1.0,outer_test
468,0,1,5,tfidf,-0.13451679496958174,-0.7819225422296068,0.46642141904732737,0.31390568218330295,participant=1;interviewer=1,1.0,1.0,outer_test
485,0,1,5,tfidf,-0.2551189228351449,-0.6243201023194219,0.43656396136944214,0.34879955034166915,participant=1;interviewer=1,1.0,1.0,outer_test
