participant_id,label,repeat,outer_fold,representation,participant_logit,interviewer_logit,participant_probability,interviewer_probability,source_model_C,participant_source_model_C,interviewer_source_model_C,source_score_scope
338,1,1,3,bge,0.027992501565323402,0.2982105703415161,0.5069976684611266,0.5740050176960952,participant=10;interviewer=10,10.0,10.0,outer_test
344,1,1,3,bge,0.025649748567995845,0.19137957652639814,0.5064120855981302,0.5476993958539903,participant=10;interviewer=10,10.0,10.0,outer_test
352,1,1,3,bge,0.4154179205386688,-0.2937890930088298,0.6023862802649249,0.4270764884629749,participant=10;interviewer=10,10.0,10.0,outer_test
356,1,1,3,bge,0.8989492014353186,0.6936763151749785,0.7107335153399658,0.6667842417650883,participant=10;interviewer=10,10.0,10.0,outer_test
367,1,1,3,bge,1.5150256061405152,1.7458842447494236,0.8198048074970904,0.8514329326237883,participant=10;interviewer=10,10.0,10.0,outer_test
371,0,1,3,bge,0.3466715153389892,-0.28830856704223873,0.5858101980308893,0.4284180081953064,participant=10;interviewer=10,10.0,10.0,outer_test
380,1,1,3,bge,-0.1198149057233534,-0.3918637061174022,0.47008205587431984,0.4032687320193135,participant=10;interviewer=10,10.0,10.0,outer_test
383,0,1,3,bge,-0.25176787624837416,0.13041377208641713,0.43738841245361454,0.5325573122055286,participant=10;interviewer=10,10.0,10.0,outer_test
393,0,1,3,bge,-1.682538900350056,-0.23411856971254297,0.15675956924638199,0.44173624179630294,participant=10;interviewer=10,10.0,10.0,outer_test
395,0,1,3,bge,-0.5317754407867159,-0.155471398718793,0.37010288993911256,0.46121025226146406,participant=10;interviewer=10,10.0,10.0,outer_test
397,0,1,3,bge,-0.1328238721878885,-0.4611537871839899,0.4668427647877614,0.3867121491859434,participant=10;interviewer=10,10.0,10.0,outer_test
425,0,1,3,bge,-0.017863824070249057,-0.11480769591168549,0.49553416274189466,0.47132956073347626,participant=10;interviewer=10,10.0,10.0,outer_test
430,0,1,3,bge,-0.35641204613731536,-0.05101375227819638,0.411828385027306,0.48724932700957574,participant=10;interviewer=10,10.0,10.0,outer_test
436,0,1,3,bge,-0.43832249385609895,-0.8075686063050191,0.39214075789763947,0.30840885282242664,participant=10;interviewer=10,10.0,10.0,outer_test
439,0,1,3,bge,-0.61732124629486,-0.18559198874910177,0.35039093702643437,0.45373472488992184,participant=10;interviewer=10,10.0,10.0,outer_test
446,0,1,3,bge,-0.4294371597528431,0.20835791416309113,0.39426074062806343,0.5519018462675462,participant=10;interviewer=10,10.0,10.0,outer_test
447,0,1,3,bge,0.5260743109812787,-0.6033603611987307,0.6285670428581154,0.353575272922358,participant=10;interviewer=10,10.0,10.0,outer_test
459,1,1,3,bge,0.42489618294344744,0.18592322030489639,0.6046542677774754,0.5463473727470795,participant=10;interviewer=10,10.0,10.0,outer_test
474,0,1,3,bge,-0.05676729013659432,-1.0233200961320326,0.48581198736362097,0.2643811907770895,participant=10;interviewer=10,10.0,10.0,outer_test
475,0,1,3,bge,-1.6773917564699072,-0.8077439493468559,0.15744115229516448,0.30837145466486116,participant=10;interviewer=10,10.0,10.0,outer_test
489,0,1,3,bge,-0.7531696905699207,-0.9085996591698366,0.32013103372657853,0.2872864757446801,participant=10;interviewer=10,10.0,10.0,outer_test
491,0,1,3,bge,0.04415470595219129,-0.503687786117574,0.5110368833856548,0.3766744175548163,participant=10;interviewer=10,10.0,10.0,outer_test
318,0,1,4,bge,-0.0020905858121890502,-0.6385669300422543,0.499477353737307,0.34557055861893166,participant=0.01;interviewer=10,0.01,10.0,outer_test
322,0,1,4,bge,0.0009175811926701374,-0.3115112983662054,0.5002293952820726,0.4227458910090542,participant=0.01;interviewer=10,0.01,10.0,outer_test
326,0,1,4,bge,-0.004469993126260746,-0.33140397566632185,0.4988825035791438,0.4178990535155506,participant=0.01;interviewer=10,0.01,10.0,outer_test
327,0,1,4,bge,0.0012922196449219145,0.33399336879739927,0.5003230548662765,0.582730706559842,participant=0.01;interviewer=10,0.01,10.0,outer_test
335,1,1,4,bge,0.0007464932295229898,-0.24081587602749388,0.5001866232987144,0.440085300717423,participant=0.01;interviewer=10,0.01,10.0,outer_test
343,0,1,4,bge,0.0005911382951273752,0.28456522329372236,0.5001477845694783,0.5706650920737647,participant=0.01;interviewer=10,0.01,10.0,outer_test
347,1,1,4,bge,-0.0003673813004119243,0.6958702500424219,0.4999081546759301,0.6672715183357212,participant=0.01;interviewer=10,0.01,10.0,outer_test
351,1,1,4,bge,0.0028933939037084563,1.0099382989176422,0.5007233479712878,0.7330080740640903,participant=0.01;interviewer=10,0.01,10.0,outer_test
374,0,1,4,bge,0.0014958522109070605,0.19552772581342337,0.500373962982996,0.5487267904144065,participant=0.01;interviewer=10,0.01,10.0,outer_test
377,1,1,4,bge,0.0019908217114462693,0.2911844518088964,0.500497705263479,0.5722860815855741,participant=0.01;interviewer=10,0.01,10.0,outer_test
389,1,1,4,bge,-0.0009489994070788316,-0.12224527069982138,0.4997627501660359,0.4694766843249677,participant=0.01;interviewer=10,0.01,10.0,outer_test
414,1,1,4,bge,0.0025163916847168073,0.7769029713535118,0.5006290975892135,0.6850122498317124,participant=0.01;interviewer=10,0.01,10.0,outer_test
415,0,1,4,bge,3.744729551437737e-05,-0.834670805824036,0.5000093618238776,0.30265835958737763,participant=0.01;interviewer=10,0.01,10.0,outer_test
419,0,1,4,bge,0.0023374225336154045,-0.6770573386962496,0.5005843553673496,0.33691839023840686,participant=0.01;interviewer=10,0.01,10.0,outer_test
445,0,1,4,bge,0.001670258387397998,0.04460766792062132,0.500417564499774,0.5111500681334206,participant=0.01;interviewer=10,0.01,10.0,outer_test
448,1,1,4,bge,0.0019742753800354247,0.6583080454632373,0.5004935686846911,0.6588802119821958,participant=0.01;interviewer=10,0.01,10.0,outer_test
449,0,1,4,bge,0.0010757356857836562,-0.7011943620577502,0.5002689338955115,0.3315474756023886,participant=0.01;interviewer=10,0.01,10.0,outer_test
455,0,1,4,bge,-0.0010964257549405218,-1.0555300461055777,0.49972589358872466,0.25816459493958277,participant=0.01;interviewer=10,0.01,10.0,outer_test
458,0,1,4,bge,0.0001611623378650928,-1.1133040293382552,0.500040290584379,0.24725542862424324,participant=0.01;interviewer=10,0.01,10.0,outer_test
463,0,1,4,bge,0.0015914756705979977,-0.3223997564982588,0.5003978688336728,0.42009102039192237,participant=0.01;interviewer=10,0.01,10.0,outer_test
464,0,1,4,bge,0.0021144338801778115,-0.9201439831692809,0.5005286082731013,0.2849285576442108,participant=0.01;interviewer=10,0.01,10.0,outer_test
471,0,1,4,bge,0.0010927876151213564,-0.14293841662796325,0.500273196876593,0.46432611409584873,participant=0.01;interviewer=10,0.01,10.0,outer_test
472,0,1,4,bge,7.2754619438118e-05,-0.11868532424597555,0.5000181886548515,0.47036344965377025,participant=0.01;interviewer=10,0.01,10.0,outer_test
477,0,1,4,bge,0.0006410069401236022,-0.11179335204766083,0.5001602517295437,0.47208073327612443,participant=0.01;interviewer=10,0.01,10.0,outer_test
478,0,1,4,bge,0.002850998197862482,0.07539750510282683,0.5007127490666856,0.5188404517966761,participant=0.01;interviewer=10,0.01,10.0,outer_test
483,1,1,4,bge,0.001718224807430152,-0.5384864827002066,0.5004295560961761,0.3685397351495437,participant=0.01;interviewer=10,0.01,10.0,outer_test
488,0,1,4,bge,0.0038232901777288915,-0.23208378334740587,0.5009558213801188,0.44223809029161776,participant=0.01;interviewer=10,0.01,10.0,outer_test
492,0,1,4,bge,-0.0013371848996033685,-0.32445286482022795,0.49966570382491104,0.4195909355422257,participant=0.01;interviewer=10,0.01,10.0,outer_test
302,0,1,5,bge,-0.0007159541473092665,-0.3212129695200634,0.49982101147081837,0.4203801663606711,participant=0.01;interviewer=10,0.01,10.0,outer_test
321,1,1,5,bge,0.003799881922136115,0.24192438691292728,0.5009499693374756,0.5601878295352811,participant=0.01;interviewer=10,0.01,10.0,outer_test
325,1,1,5,bge,0.002788290466357628,0.05305515646328507,0.5006970721649702,0.5132606786937013,participant=0.01;interviewer=10,0.01,10.0,outer_test
330,1,1,5,bge,0.0004307923815176448,0.7134415738019846,0.5001076980937138,0.6711611753515829,participant=0.01;interviewer=10,0.01,10.0,outer_test
333,0,1,5,bge,-0.0002151989233895404,-0.007956930739954071,0.4999462002693602,0.49801077781026043,participant=0.01;interviewer=10,0.01,10.0,outer_test
336,0,1,5,bge,-0.00013726595129918897,-0.45485429758044904,0.4999656835122291,0.388207235105636,participant=0.01;interviewer=10,0.01,10.0,outer_test
340,0,1,5,bge,-0.000627600849791749,0.06785142342959061,0.4998430997927021,0.5169563510302955,participant=0.01;interviewer=10,0.01,10.0,outer_test
341,0,1,5,bge,0.0007450607014650382,0.308517007421897,0.5001862651667497,0.5765232382542806,participant=0.01;interviewer=10,0.01,10.0,outer_test
348,1,1,5,bge,-0.0009778038764573192,0.2821842081618846,0.49975554905036235,0.5700816301268489,participant=0.01;interviewer=10,0.01,10.0,outer_test
350,1,1,5,bge,0.0015785662597180088,1.3275436580742794,0.5003946414829799,0.7904340367605918,participant=0.01;interviewer=10,0.01,10.0,outer_test
360,0,1,5,bge,0.0006258596266156795,0.06879570285644143,0.5001564649015466,0.5171921455968734,participant=0.01;interviewer=10,0.01,10.0,outer_test
368,0,1,5,bge,0.001959834221628673,-0.164602561130343,0.5004899583985817,0.45894201996984635,participant=0.01;interviewer=10,0.01,10.0,outer_test
370,0,1,5,bge,0.00032137297912073913,-0.4906305744366162,0.5000803432440887,0.3797450316884784,participant=0.01;interviewer=10,0.01,10.0,outer_test
385,0,1,5,bge,-0.0034437013253791507,-0.8977362574050025,0.49913907551946934,0.2895159192306563,participant=0.01;interviewer=10,0.01,10.0,outer_test
388,1,1,5,bge,9.639369061569154e-08,-0.014840936356212087,0.5000000240984226,0.49628983400875065,participant=0.01;interviewer=10,0.01,10.0,outer_test
406,0,1,5,bge,-0.0015193923509756705,-0.38477813272238204,0.49962015198533105,0.40497498841923196,participant=0.01;interviewer=10,0.01,10.0,outer_test
409,1,1,5,bge,0.0004547508469833263,-0.11231231393871566,0.5001136877097866,0.4719513992034348,participant=0.01;interviewer=10,0.01,10.0,outer_test
417,0,1,5,bge,0.002852030899942236,-0.1796143293327681,0.5007130072416808,0.45521675016240015,participant=0.01;interviewer=10,0.01,10.0,outer_test
418,1,1,5,bge,0.002845340763895939,-0.039226537303956865,0.5007113347110623,0.49019462295358596,participant=0.01;interviewer=10,0.01,10.0,outer_test
428,0,1,5,bge,-0.0029368574264899473,-0.3561608024933536,0.4992657861711017,0.411889244059359,participant=0.01;interviewer=10,0.01,10.0,outer_test
429,0,1,5,bge,0.00026344990860305273,-0.7123362548416252,0.5000658624767699,0.3290828189365899,participant=0.01;interviewer=10,0.01,10.0,outer_test
434,0,1,5,bge,0.0027985710081533236,-0.8280831221743661,0.5006996422954052,0.30405053640119273,participant=0.01;interviewer=10,0.01,10.0,outer_test
437,0,1,5,bge,-0.002470565991353602,-0.487303738544022,0.4993823588163194,0.38052894332681597,participant=0.01;interviewer=10,0.01,10.0,outer_test
441,1,1,5,bge,0.0022054829067024236,-0.04967574515740747,0.5005513705031797,0.4875836169103056,participant=0.01;interviewer=10,0.01,10.0,outer_test
444,0,1,5,bge,0.0018538921568430756,-0.2553365944368755,0.5004634729064676,0.4365104201475698,participant=0.01;interviewer=10,0.01,10.0,outer_test
456,0,1,5,bge,5.753575926120431e-08,-0.89643377166055,0.5000000143839398,0.2897839093590167,participant=0.01;interviewer=10,0.01,10.0,outer_test
468,0,1,5,bge,-0.00042272417881515574,-0.8395761522001928,0.49989431895687,0.30162405875131976,participant=0.01;interviewer=10,0.01,10.0,outer_test
485,0,1,5,bge,-0.001277954205399738,-0.5214099795635798,0.49968051149213155,0.3725225924586284,participant=0.01;interviewer=10,0.01,10.0,outer_test
303,0,2,1,bge,-0.06317413995444808,0.4853352467469225,0.48421171554553055,0.6190069216592163,participant=1;interviewer=10,1.0,10.0,outer_test
304,0,2,1,bge,-0.15667223436424516,-0.7341797847067311,0.4609118641156956,0.32427817344769233,participant=1;interviewer=10,1.0,10.0,outer_test
327,0,2,1,bge,-0.03399168286193857,0.3593612629741969,0.49150289742255204,0.5888858050473742,participant=1;interviewer=10,1.0,10.0,outer_test
335,1,2,1,bge,-0.05792301322633407,-0.12868493387240743,0.48552329400385863,0.46787308893499924,participant=1;interviewer=10,1.0,10.0,outer_test
341,0,2,1,bge,0.07852246657394049,0.4331587069345575,0.5196205363570989,0.6066276856929689,participant=1;interviewer=10,1.0,10.0,outer_test
345,1,2,1,bge,0.25381151573310856,1.0262731648858812,0.5631144214044258,0.7361927334344217,participant=1;interviewer=10,1.0,10.0,outer_test
347,1,2,1,bge,-0.1501736558592035,0.805501699094104,0.462526984262861,0.6911501161926534,participant=1;interviewer=10,1.0,10.0,outer_test
360,0,2,1,bge,-0.04544718887191912,0.3070050609908346,0.4886401579773285,0.5761540626685547,participant=1;interviewer=10,1.0,10.0,outer_test
362,1,2,1,bge,-0.018546859503073804,1.0064614425763247,0.49536341803340894,0.7323270771007591,participant=1;interviewer=10,1.0,10.0,outer_test
370,0,2,1,bge,-0.07871243943608777,-0.6587551573898439,0.48033204373724614,0.3410193035873439,participant=1;interviewer=10,1.0,10.0,outer_test
374,0,2,1,bge,0.07068470302584645,0.27049727030767245,0.5176638218492902,0.5672149800256756,participant=1;interviewer=10,1.0,10.0,outer_test
375,0,2,1,bge,-0.2644606374301383,-0.5459219624020788,0.4342675025890954,0.3668110613976579,participant=1;interviewer=10,1.0,10.0,outer_test
382,0,2,1,bge,-0.26572239882952325,-0.9669306992425217,0.43395753975801304,0.2754927014805356,participant=1;interviewer=10,1.0,10.0,outer_test
389,1,2,1,bge,-0.1448207817396611,-0.09643818243388447,0.4638579499410205,0.4759091225765637,participant=1;interviewer=10,1.0,10.0,outer_test
393,0,2,1,bge,-0.34929833150883105,-0.3244298922595843,0.41355258419894037,0.41959653016092724,participant=1;interviewer=10,1.0,10.0,outer_test
401,0,2,1,bge,-0.014085309280751607,-0.8179517735789709,0.4964787308967433,0.3061986144011954,participant=1;interviewer=10,1.0,10.0,outer_test
403,0,2,1,bge,-0.23027727828155023,-0.9071592312535776,0.4426837356461893,0.28758149796265614,participant=1;interviewer=10,1.0,10.0,outer_test
422,1,2,1,bge,0.016584805294535793,-0.886166926342465,0.5041461062898659,0.29190147217371365,participant=1;interviewer=10,1.0,10.0,outer_test
425,0,2,1,bge,0.07948907299589475,-0.35700620847952913,0.5198618112578687,0.4116844711422797,participant=1;interviewer=10,1.0,10.0,outer_test
426,1,2,1,bge,0.16151125186810122,-0.06360807449895622,0.5402902670840632,0.48410334082042,participant=1;interviewer=10,1.0,10.0,outer_test
427,0,2,1,bge,-0.10659309343608449,-0.8792625402191212,0.47337692967341405,0.2933306219967484,participant=1;interviewer=10,1.0,10.0,outer_test
433,1,2,1,bge,-0.0799731335038389,-0.6661589036510154,0.4800173657369136,0.33935745935536393,participant=1;interviewer=10,1.0,10.0,outer_test
439,0,2,1,bge,-0.03871533769968674,-0.39406781958536063,0.49032237434272574,0.4027384406821865,participant=1;interviewer=10,1.0,10.0,outer_test
445,0,2,1,bge,-0.0351657429936425,-0.29042219756895804,0.49120947011861904,0.42790050925660217,participant=1;interviewer=10,1.0,10.0,outer_test
449,0,2,1,bge,-0.05483217277808081,-0.8110170665674667,0.48629539028590574,0.3076738073347975,participant=1;interviewer=10,1.0,10.0,outer_test
454,0,2,1,bge,-0.14655722319765038,-0.5136370604008921,0.46342613500790963,0.37434130145871863,participant=1;interviewer=10,1.0,10.0,outer_test
475,0,2,1,bge,-0.3140189574798565,-0.8587540104880615,0.4221340612836692,0.2975997342911919,participant=1;interviewer=10,1.0,10.0,outer_test
483,1,2,1,bge,0.05391002739889644,-0.42871759286717104,0.5134742436682972,0.3944326000913064,participant=1;interviewer=10,1.0,10.0,outer_test
491,0,2,1,bge,0.023966552243163436,-0.5714146371747084,0.5059913512797053,0.3609104688237359,participant=1;interviewer=10,1.0,10.0,outer_test
310,0,2,2,bge,0.003799342150479168,-0.02342681123355761,0.5009498343950484,0.4941435650310103,participant=1;interviewer=10,1.0,10.0,outer_test
320,1,2,2,bge,0.30135823168767967,0.7548326058866592,0.5747745142175559,0.6802307867547027,participant=1;interviewer=10,1.0,10.0,outer_test
321,1,2,2,bge,0.290852431295194,0.40921304006664205,0.5722048094066753,0.600899165616332,participant=1;interviewer=10,1.0,10.0,outer_test
325,1,2,2,bge,0.10226701819054436,-0.2709277738262319,0.5255444952438305,0.4326793421060869,participant=1;interviewer=10,1.0,10.0,outer_test
326,0,2,2,bge,-0.291520188996587,-0.35703997570872503,0.4276317404326663,0.41167629273135387,participant=1;interviewer=10,1.0,10.0,outer_test
339,1,2,2,bge,-0.09846828406207368,0.4407935565425356,0.4754028003169194,0.6084481031323267,participant=1;interviewer=10,1.0,10.0,outer_test
343,0,2,2,bge,0.0026264820794345833,0.19170578231651692,0.5006566201423892,0.5477802038494743,participant=1;interviewer=10,1.0,10.0,outer_test
350,1,2,2,bge,-0.019107232922986366,0.9075315485601949,0.4952233370929046,0.7124947757708183,participant=1;interviewer=10,1.0,10.0,outer_test
351,1,2,2,bge,0.11415343511559102,0.8246347196478443,0.5285074088137057,0.6952192758201434,participant=1;interviewer=10,1.0,10.0,outer_test
353,1,2,2,bge,0.11433326427194847,0.11965655791769847,0.5285522197307684,0.5298784987219678,participant=1;interviewer=10,1.0,10.0,outer_test
357,0,2,2,bge,-0.2477022423937636,0.07999174988923019,0.438389136136698,0.5199872809240772,participant=1;interviewer=10,1.0,10.0,outer_test
390,0,2,2,bge,-0.06286160544745634,0.2688886259899166,0.48428977165134846,0.5668200439483663,participant=1;interviewer=10,1.0,10.0,outer_test
395,0,2,2,bge,-0.12751932466915716,0.028113828743417724,0.46816329900053816,0.507027994288794,participant=1;interviewer=10,1.0,10.0,outer_test
406,0,2,2,bge,-0.23421998355744628,-0.37542432495558176,0.4417112327489533,0.4072309665566279,participant=1;interviewer=10,1.0,10.0,outer_test
416,0,2,2,bge,-0.08589979504125589,-0.854376968062029,0.47853824640423087,0.29851549538139893,participant=1;interviewer=10,1.0,10.0,outer_test
417,0,2,2,bge,0.13890265532259116,-0.21344327989231515,0.5346699384161471,0.44684084583000067,participant=1;interviewer=10,1.0,10.0,outer_test
